session_id,customer_id,session_date,session_duration_minutes,pages_viewed,page_type,device_type,bounce_rate,time_on_page_seconds,cart_additions,cart_abandonment,search_queries,support_chat_initiated,email_clicks,app_rating_given
SESS_00000223,CUST_001357,2023-05-01 10:03:00,90,15,Search,Desktop,0.35,7576.07,0,0,1,0,0,0
SESS_00000224,CUST_001713,2023-09-08 18:06:00,16,4,Cart,Mobile,0.18,1346.86,2,1,0,0,0,0
SESS_00000225,CUST_000472,2024-01-24 05:38:00,22,4,Product_Page,Mobile,0.22,1851.93,3,0,3,0,1,0
SESS_00000226,CUST_000239,2023-11-22 15:26:00,13,2,Home,Mobile,0.2,1094.32,3,1,1,1,0,0
SESS_00000227,CUST_000575,2024-01-13 22:33:00,43,8,Product_Page,Desktop,0.81,3619.68,1,1,0,0,0,0
SESS_00000228,CUST_001506,2023-09-07 12:18:00,5,1,Product_Page,Mobile,0.41,420.89,0,1,1,0,2,0
SESS_00000229,CUST_001101,2024-01-21 19:55:00,31,6,Product_Page,Mobile,0.4,2609.54,3,1,3,0,2,0
SESS_00000230,CUST_001188,2023-07-05 06:24:00,16,4,Product_Page,Desktop,0.58,1346.86,0,0,0,0,0,0
SESS_00000231,CUST_000008,2023-10-10 06:00:00,43,8,Cart,Mobile,0.47,3619.68,2,0,6,0,2,0
SESS_00000232,CUST_000082,2023-11-02 01:25:00,39,13,Product_Page,Desktop,0.6,3282.96,0,0,4,0,0,0
SESS_00000233,CUST_000772,2023-01-29 04:31:00,17,8,Product_Page,Tablet,0.8,1431.04,1,0,1,0,1,0
SESS_00000234,CUST_001478,2023-06-21 13:30:00,12,2,Home,Mobile,0.73,1010.14,0,0,3,0,1,0
SESS_00000235,CUST_000142,2023-09-08 23:59:00,14,2,Home,Mobile,0.22,1178.5,0,1,1,0,1,0
SESS_00000236,CUST_000384,2023-10-28 04:18:00,49,6,Search,Desktop,0.34,4124.75,1,1,3,0,0,1
SESS_00000237,CUST_001226,2023-12-09 17:36:00,32,4,Product_Page,Mobile,0.4,2693.71,2,1,2,1,0,0
SESS_00000238,CUST_000923,2023-08-21 06:34:00,13,1,Home,Mobile,0.31,1094.32,2,0,0,0,0,0
SESS_00000239,CUST_000616,2023-04-10 16:09:00,6,1,Cart,Mobile,0.79,505.07,1,0,3,0,2,0
SESS_00000240,CUST_000886,2023-03-27 19:10:00,12,4,Search,Mobile,0.64,1010.14,1,0,5,0,1,0
SESS_00000241,CUST_000329,2023-09-29 07:12:00,35,5,Home,Mobile,0.68,2946.25,0,0,3,1,1,0
SESS_00000242,CUST_001611,2023-02-12 06:32:00,22,7,Product_Page,Mobile,0.62,1851.93,0,0,4,1,0,0
SESS_00000243,CUST_001479,2023-03-25 06:21:00,40,20,Home,Mobile,0.63,3367.14,0,0,2,0,1,0
SESS_00000244,CUST_000789,2023-03-16 15:43:00,6,1,Home,Tablet,0.87,505.07,1,0,1,1,1,0
SESS_00000245,CUST_001190,2023-12-28 09:58:00,112,14,Cart,Desktop,0.58,9428.0,2,0,1,0,1,0
SESS_00000246,CUST_000087,2024-01-04 21:06:00,19,4,Search,Mobile,0.23,1599.39,3,0,2,1,2,0
SESS_00000247,CUST_000153,2023-03-29 09:21:00,12,4,Home,Mobile,0.7,1010.14,2,1,1,0,0,0
SESS_00000248,CUST_001209,2023-03-21 08:51:00,25,5,Product_Page,Mobile,0.45,2104.46,1,1,1,0,1,0
SESS_00000249,CUST_000907,2023-12-12 00:33:00,44,5,Product_Page,Mobile,0.2,3703.86,1,0,3,0,1,0
SESS_00000250,CUST_001322,2023-10-18 07:36:00,16,2,Home,Mobile,0.56,1346.86,2,1,2,0,1,0
SESS_00000251,CUST_001429,2023-11-26 11:02:00,43,8,Home,Desktop,0.36,3619.68,1,0,3,0,2,0
SESS_00000252,CUST_001862,2023-03-22 22:39:00,14,4,Search,Mobile,0.48,1178.5,0,0,1,0,1,0
SESS_00000253,CUST_001317,2023-08-24 08:07:00,53,17,Search,Desktop,0.59,4461.46,0,0,4,0,4,0
SESS_00000254,CUST_001760,2023-06-25 17:52:00,16,5,Product_Page,Mobile,0.32,1346.86,1,1,2,0,0,0
SESS_00000255,CUST_001466,2023-09-25 14:32:00,43,7,Product_Page,Mobile,0.14,3619.68,1,0,3,0,1,0
SESS_00000256,CUST_000748,2024-02-08 19:05:00,101,12,Home,Desktop,0.62,8502.03,0,0,1,0,0,0
SESS_00000257,CUST_001897,2023-11-09 00:21:00,17,2,Product_Page,Mobile,0.81,1431.04,1,1,4,0,0,1
SESS_00000258,CUST_000067,2023-10-24 20:47:00,19,4,Product_Page,Mobile,0.59,1599.39,0,0,3,1,1,0
SESS_00000259,CUST_001150,2023-09-04 11:36:00,24,12,Product_Page,Mobile,0.49,2020.29,2,0,3,0,5,0
SESS_00000260,CUST_001042,2023-12-25 05:22:00,56,11,Search,Tablet,0.36,4714.0,0,1,0,0,2,0
SESS_00000261,CUST_000265,2023-04-26 05:47:00,45,15,Search,Mobile,0.3,3788.03,0,1,2,0,1,0
SESS_00000262,CUST_000029,2023-01-03 15:00:00,79,15,Product_Page,Desktop,0.49,6650.11,0,0,3,0,3,0
SESS_00000263,CUST_001790,2023-02-05 17:27:00,40,5,Product_Page,Mobile,0.71,3367.14,2,0,1,1,4,0
SESS_00000264,CUST_000622,2023-09-15 09:25:00,45,9,Cart,Mobile,0.17,3788.03,2,0,0,0,1,0
SESS_00000265,CUST_000584,2023-08-27 23:40:00,24,8,Search,Mobile,0.43,2020.29,1,0,4,0,0,0
SESS_00000266,CUST_001522,2023-11-14 03:17:00,37,12,Home,Mobile,0.37,3114.61,0,0,3,0,0,0
SESS_00000267,CUST_001516,2023-07-07 20:24:00,25,12,Product_Page,Mobile,0.28,2104.46,2,0,2,0,1,0
SESS_00000268,CUST_001139,2023-11-23 12:36:00,25,3,Search,Desktop,0.4,2104.46,1,0,2,0,0,0
SESS_00000269,CUST_001718,2023-03-13 14:54:00,44,22,Product_Page,Mobile,0.85,3703.86,1,0,5,0,1,0
SESS_00000270,CUST_001529,2023-03-30 10:52:00,24,3,Product_Page,Desktop,0.74,2020.29,0,0,3,0,2,0
SESS_00000271,CUST_001400,2023-07-08 20:42:00,18,2,Product_Page,Mobile,0.67,1515.21,2,0,1,0,3,1
SESS_00000272,CUST_000212,2024-02-12 03:47:00,93,46,Search,Desktop,0.51,7828.61,1,0,2,0,3,0
SESS_00000273,CUST_001828,2024-01-20 11:22:00,102,20,Search,Desktop,0.27,8586.21,0,0,4,0,1,0
SESS_00000274,CUST_000365,2023-12-01 09:04:00,11,2,Home,Mobile,0.73,925.96,2,0,2,0,1,0
SESS_00000275,CUST_001352,2023-07-28 14:26:00,43,7,Home,Mobile,0.44,3619.68,0,1,2,0,3,0
SESS_00000276,CUST_000054,2024-02-07 20:59:00,38,4,Product_Page,Mobile,0.14,3198.78,1,0,3,0,0,0
SESS_00000277,CUST_000544,2023-01-26 23:20:00,38,7,Product_Page,Mobile,0.29,3198.78,0,0,1,0,2,0
SESS_00000278,CUST_000619,2023-09-05 01:15:00,14,2,Home,Mobile,0.42,1178.5,1,0,4,1,0,0
SESS_00000279,CUST_001683,2023-05-17 05:53:00,20,2,Home,Mobile,0.89,1683.57,0,1,1,0,1,0
SESS_00000280,CUST_001569,2023-06-16 06:45:00,11,5,Product_Page,Mobile,0.56,925.96,1,0,2,0,2,0
SESS_00000281,CUST_000881,2023-06-13 08:54:00,100,14,Product_Page,Desktop,0.12,8417.86,1,0,4,0,1,0
SESS_00000282,CUST_000461,2023-03-13 13:40:00,6,1,Search,Mobile,0.74,505.07,1,1,2,0,2,0
SESS_00000283,CUST_000452,2023-06-02 01:44:00,93,11,Product_Page,Desktop,0.88,7828.61,0,0,2,0,2,1
SESS_00000284,CUST_001570,2024-03-02 06:30:00,9,2,Product_Page,Tablet,0.19,757.61,1,0,1,0,0,0
SESS_00000285,CUST_000306,2024-03-07 22:17:00,32,4,Product_Page,Desktop,0.87,2693.71,0,0,2,0,1,0
SESS_00000286,CUST_000246,2023-01-23 19:04:00,23,3,Search,Mobile,0.7,1936.11,0,1,1,1,1,0
SESS_00000287,CUST_001728,2023-07-30 17:15:00,46,23,Product_Page,Tablet,0.22,3872.21,2,0,4,0,0,0
SESS_00000288,CUST_001268,2024-01-13 11:15:00,101,50,Home,Desktop,0.42,8502.03,0,1,1,1,3,0
SESS_00000289,CUST_001531,2023-04-06 05:23:00,15,2,Product_Page,Tablet,0.81,1262.68,1,0,0,1,2,0
SESS_00000290,CUST_001762,2024-01-30 12:17:00,83,16,Home,Desktop,0.44,6986.82,4,0,3,0,1,1
SESS_00000291,CUST_000577,2023-08-13 17:29:00,5,1,Home,Mobile,0.61,420.89,2,0,2,0,1,0
SESS_00000292,CUST_000898,2023-11-30 20:42:00,56,14,Search,Desktop,0.39,4714.0,1,1,5,0,1,0
SESS_00000293,CUST_000578,2023-03-25 16:26:00,88,11,Cart,Desktop,0.52,7407.71,0,0,1,0,4,0
SESS_00000294,CUST_000477,2023-01-19 14:42:00,102,51,Home,Desktop,0.79,8586.21,2,0,2,0,0,0
SESS_00000295,CUST_000943,2023-09-26 02:47:00,13,1,Product_Page,Desktop,0.38,1094.32,3,0,2,0,1,0
SESS_00000296,CUST_000142,2024-01-11 01:06:00,10,2,Home,Mobile,0.83,841.79,0,0,1,0,0,0
SESS_00000297,CUST_001719,2023-05-29 16:49:00,2,1,Search,Mobile,0.41,168.36,1,1,3,0,0,1
SESS_00000298,CUST_000803,2023-11-07 20:19:00,13,6,Product_Page,Tablet,0.63,1094.32,0,0,2,0,0,0
SESS_00000299,CUST_000231,2024-01-14 16:30:00,47,6,Search,Desktop,0.61,3956.39,1,0,2,0,1,0
SESS_00000300,CUST_001201,2023-12-01 00:01:00,43,10,Product_Page,Desktop,0.47,3619.68,1,0,2,0,0,0
SESS_00000301,CUST_001197,2023-02-05 01:42:00,54,7,Home,Tablet,0.32,4545.64,1,1,3,0,1,0
SESS_00000302,CUST_000127,2023-08-13 05:44:00,17,2,Product_Page,Tablet,0.12,1431.04,4,0,1,1,0,0
SESS_00000303,CUST_000147,2024-01-10 09:58:00,41,13,Product_Page,Tablet,0.87,3451.32,1,0,1,0,1,0
SESS_00000304,CUST_000064,2023-05-26 18:38:00,18,9,Home,Tablet,0.4,1515.21,3,0,0,0,0,0
SESS_00000305,CUST_001461,2023-08-01 09:03:00,41,20,Home,Desktop,0.42,3451.32,3,0,4,0,2,0
SESS_00000306,CUST_000267,2023-02-07 01:29:00,4,1,Cart,Mobile,0.35,336.71,1,0,1,0,0,0
SESS_00000307,CUST_001736,2023-05-21 21:13:00,17,8,Product_Page,Desktop,0.22,1431.04,0,0,0,1,0,0
SESS_00000308,CUST_001640,2023-06-28 11:50:00,2,1,Product_Page,Mobile,0.7,168.36,2,0,3,0,3,0
SESS_00000309,CUST_000181,2023-07-06 23:33:00,73,14,Home,Desktop,0.53,6145.03,0,1,2,0,1,1
SESS_00000310,CUST_001126,2023-06-12 01:24:00,28,14,Product_Page,Mobile,0.72,2357.0,1,0,8,0,2,0
SESS_00000311,CUST_001579,2023-08-09 14:51:00,27,3,Product_Page,Tablet,0.24,2272.82,0,0,4,0,2,0
SESS_00000312,CUST_000238,2023-05-17 03:16:00,35,11,Product_Page,Mobile,0.2,2946.25,0,0,2,0,3,0
SESS_00000313,CUST_000708,2023-02-06 10:25:00,6,1,Cart,Tablet,0.36,505.07,2,0,1,0,1,0
SESS_00000314,CUST_000720,2023-03-03 08:46:00,10,2,Product_Page,Mobile,0.31,841.79,1,1,2,0,1,0
SESS_00000315,CUST_000972,2023-01-27 21:09:00,6,1,Product_Page,Mobile,0.26,505.07,0,1,2,1,3,1
SESS_00000316,CUST_001595,2023-04-28 17:24:00,22,11,Home,Desktop,0.42,1851.93,0,0,1,0,0,0
SESS_00000317,CUST_001976,2023-06-21 03:07:00,10,1,Product_Page,Tablet,0.83,841.79,1,0,1,1,1,0
SESS_00000318,CUST_000890,2023-03-31 23:30:00,59,29,Home,Tablet,0.1,4966.53,1,0,0,0,3,0
SESS_00000319,CUST_000525,2023-04-17 11:39:00,32,8,Search,Desktop,0.8,2693.71,1,0,4,1,0,0
SESS_00000320,CUST_000230,2023-01-19 12:06:00,43,5,Product_Page,Mobile,0.31,3619.68,0,0,3,1,4,0
SESS_00000321,CUST_000864,2023-06-16 00:40:00,18,2,Home,Mobile,0.54,1515.21,0,1,2,0,1,0
SESS_00000322,CUST_001789,2023-09-13 05:20:00,24,8,Home,Mobile,0.73,2020.29,0,0,2,0,0,0
SESS_00000323,CUST_000249,2024-03-10 22:02:00,33,11,Search,Mobile,0.88,2777.89,1,0,1,0,0,1
SESS_00000324,CUST_001023,2023-02-08 05:09:00,2,1,Product_Page,Mobile,0.75,168.36,1,0,0,0,0,0
SESS_00000325,CUST_000298,2023-06-14 23:02:00,36,5,Home,Mobile,0.9,3030.43,4,1,3,0,0,0
SESS_00000326,CUST_000628,2023-06-14 23:47:00,13,3,Product_Page,Mobile,0.48,1094.32,2,1,3,1,0,1
SESS_00000327,CUST_001898,2023-01-11 17:33:00,29,4,Product_Page,Mobile,0.54,2441.18,1,1,3,0,1,1
SESS_00000328,CUST_001621,2023-01-18 23:39:00,29,4,Product_Page,Mobile,0.63,2441.18,1,0,3,0,2,0
SESS_00000329,CUST_001215,2023-03-07 10:49:00,16,2,Home,Mobile,0.83,1346.86,0,1,3,1,0,0
SESS_00000330,CUST_000481,2023-07-28 01:06:00,45,22,Search,Mobile,0.3,3788.03,0,1,1,0,0,0
SESS_00000331,CUST_001890,2023-10-26 23:41:00,86,14,Product_Page,Desktop,0.84,7239.36,0,0,2,0,0,0
SESS_00000332,CUST_000487,2024-02-05 02:53:00,119,19,Product_Page,Desktop,0.41,10017.25,1,0,2,0,2,0
SESS_00000333,CUST_000202,2024-01-31 22:53:00,22,2,Product_Page,Tablet,0.39,1851.93,1,1,2,0,1,0
SESS_00000334,CUST_000121,2023-01-14 19:39:00,45,7,Home,Mobile,0.38,3788.03,0,0,0,0,0,0
SESS_00000335,CUST_000235,2023-03-26 23:55:00,41,8,Home,Mobile,0.21,3451.32,1,1,2,0,1,0
SESS_00000336,CUST_001929,2023-12-29 03:50:00,39,13,Search,Mobile,0.25,3282.96,0,1,0,0,1,0
SESS_00000337,CUST_001356,2023-12-25 20:11:00,35,5,Home,Mobile,0.19,2946.25,1,1,5,0,1,1
SESS_00000338,CUST_000917,2023-06-06 23:04:00,23,3,Home,Mobile,0.42,1936.11,0,0,0,0,2,0
SESS_00000339,CUST_001211,2023-05-12 19:09:00,110,27,Product_Page,Desktop,0.56,9259.64,0,0,3,1,0,0
SESS_00000340,CUST_000543,2023-11-22 06:19:00,23,2,Search,Mobile,0.28,1936.11,0,0,5,0,0,0
SESS_00000341,CUST_000091,2023-03-18 12:27:00,21,3,Product_Page,Tablet,0.78,1767.75,3,0,1,0,3,0
SESS_00000342,CUST_000356,2023-09-03 07:34:00,98,19,Product_Page,Desktop,0.89,8249.5,1,0,3,0,1,0
SESS_00000343,CUST_001281,2023-11-01 12:53:00,63,15,Home,Desktop,0.25,5303.25,0,0,1,0,1,0
SESS_00000344,CUST_001124,2023-02-02 02:02:00,26,13,Home,Tablet,0.13,2188.64,2,0,1,0,2,0
SESS_00000345,CUST_001951,2024-01-28 05:36:00,89,12,Home,Desktop,0.78,7491.89,2,0,0,1,2,0
SESS_00000346,CUST_000278,2023-12-24 14:09:00,112,28,Product_Page,Desktop,0.74,9428.0,1,0,3,0,0,0
SESS_00000347,CUST_000388,2023-01-10 23:27:00,36,7,Home,Tablet,0.76,3030.43,0,1,2,0,0,0
SESS_00000348,CUST_001020,2023-11-13 16:14:00,44,8,Home,Mobile,0.81,3703.86,1,1,2,0,0,0
SESS_00000349,CUST_000933,2023-08-23 16:04:00,2,1,Home,Mobile,0.63,168.36,0,0,1,0,0,0
SESS_00000350,CUST_000007,2023-09-19 22:57:00,10,2,Product_Page,Mobile,0.83,841.79,1,1,1,0,1,0
SESS_00000351,CUST_001968,2023-01-28 16:39:00,55,18,Cart,Tablet,0.26,4629.82,2,1,4,0,0,1
SESS_00000352,CUST_001297,2023-07-03 02:45:00,16,5,Home,Mobile,0.75,1346.86,1,0,0,0,3,0
SESS_00000353,CUST_001521,2024-01-26 03:22:00,31,5,Product_Page,Mobile,0.2,2609.54,3,1,2,0,0,0
SESS_00000354,CUST_000366,2023-01-29 17:11:00,93,31,Home,Desktop,0.57,7828.61,0,0,4,0,1,1
SESS_00000355,CUST_001621,2023-08-10 12:05:00,26,3,Product_Page,Mobile,0.8,2188.64,1,0,1,0,2,0
SESS_00000356,CUST_000336,2023-01-09 02:28:00,11,1,Search,Mobile,0.59,925.96,1,0,1,0,0,0
SESS_00000357,CUST_001663,2023-06-16 23:07:00,45,15,Home,Mobile,0.28,3788.03,0,0,4,0,0,0
SESS_00000358,CUST_000782,2023-11-26 12:03:00,45,7,Cart,Mobile,0.31,3788.03,1,0,3,0,1,0
SESS_00000359,CUST_001877,2023-08-03 18:27:00,9,4,Cart,Mobile,0.16,757.61,0,0,2,0,3,0
SESS_00000360,CUST_001743,2023-01-11 17:17:00,2,1,Home,Mobile,0.22,168.36,2,0,1,0,0,0
SESS_00000361,CUST_000491,2023-11-16 00:47:00,41,13,Home,Tablet,0.24,3451.32,1,0,1,0,0,0
SESS_00000362,CUST_001349,2023-12-02 21:30:00,58,11,Home,Desktop,0.55,4882.36,0,0,2,1,1,0
SESS_00000363,CUST_000444,2024-01-23 13:01:00,35,7,Search,Mobile,0.47,2946.25,1,0,3,0,0,0
SESS_00000364,CUST_000469,2024-02-16 06:13:00,39,6,Search,Mobile,0.1,3282.96,2,0,2,0,0,0
SESS_00000365,CUST_001328,2023-06-27 01:25:00,27,3,Product_Page,Mobile,0.69,2272.82,2,0,3,0,0,0
SESS_00000366,CUST_000829,2023-11-26 15:27:00,2,1,Product_Page,Mobile,0.5,168.36,1,0,1,0,1,0
SESS_00000367,CUST_001467,2023-06-24 11:01:00,35,5,Cart,Mobile,0.72,2946.25,0,0,2,0,1,0
SESS_00000368,CUST_000055,2023-11-29 01:21:00,114,57,Search,Desktop,0.73,9596.35,2,0,0,0,0,1
SESS_00000369,CUST_001391,2023-11-08 01:35:00,15,7,Home,Mobile,0.44,1262.68,0,0,3,0,5,0
SESS_00000370,CUST_000853,2023-11-17 19:11:00,54,27,Search,Desktop,0.54,4545.64,0,1,2,0,2,0
SESS_00000371,CUST_001417,2023-12-30 18:48:00,37,4,Product_Page,Tablet,0.69,3114.61,0,1,1,0,2,0
SESS_00000372,CUST_000074,2023-06-29 11:57:00,29,7,Product_Page,Mobile,0.86,2441.18,0,0,1,0,1,0
SESS_00000373,CUST_000639,2024-02-14 02:37:00,81,11,Search,Desktop,0.84,6818.46,0,0,1,0,2,0
SESS_00000374,CUST_000590,2024-02-01 02:54:00,10,2,Home,Mobile,0.36,841.79,1,1,6,0,1,0
SESS_00000375,CUST_000433,2023-08-02 02:25:00,14,3,Product_Page,Desktop,0.88,1178.5,1,0,5,0,0,0
SESS_00000376,CUST_000027,2023-12-24 05:38:00,42,5,Product_Page,Mobile,0.37,3535.5,0,0,4,0,2,0
SESS_00000377,CUST_001951,2023-10-27 19:02:00,33,6,Search,Tablet,0.81,2777.89,0,1,0,0,1,0
SESS_00000378,CUST_000189,2023-10-25 03:48:00,42,7,Cart,Mobile,0.41,3535.5,0,0,1,0,1,1
SESS_00000379,CUST_000225,2024-01-15 09:39:00,36,12,Search,Mobile,0.12,3030.43,2,0,2,0,0,0
SESS_00000380,CUST_000846,2023-09-10 16:16:00,86,43,Product_Page,Desktop,0.62,7239.36,0,0,2,1,2,0
SESS_00000381,CUST_000486,2023-03-10 02:28:00,30,7,Home,Mobile,0.43,2525.36,0,0,5,0,1,0
SESS_00000382,CUST_001155,2024-03-02 22:05:00,9,1,Home,Mobile,0.76,757.61,0,0,2,0,0,0
SESS_00000383,CUST_000980,2023-08-11 14:21:00,25,12,Home,Mobile,0.68,2104.46,1,0,4,0,1,0
SESS_00000384,CUST_001985,2023-12-21 21:50:00,4,1,Product_Page,Mobile,0.63,336.71,0,0,0,0,3,0
SESS_00000385,CUST_000386,2024-02-27 15:21:00,43,5,Search,Mobile,0.83,3619.68,1,1,0,1,1,1
SESS_00000386,CUST_000408,2024-01-13 03:21:00,30,7,Cart,Mobile,0.43,2525.36,1,0,2,0,0,0
SESS_00000387,CUST_001321,2023-12-07 04:57:00,30,5,Home,Desktop,0.15,2525.36,1,1,1,0,0,0
SESS_00000388,CUST_000660,2023-01-27 22:34:00,39,4,Cart,Desktop,0.77,3282.96,1,0,3,0,1,0
SESS_00000389,CUST_001145,2023-07-21 01:58:00,14,2,Product_Page,Mobile,0.59,1178.5,2,0,2,0,1,0
SESS_00000390,CUST_000121,2023-04-20 13:31:00,20,3,Search,Mobile,0.12,1683.57,0,0,1,1,0,0
SESS_00000391,CUST_000880,2023-08-15 11:56:00,27,5,Home,Mobile,0.27,2272.82,1,1,3,1,2,1
SESS_00000392,CUST_001949,2023-07-08 06:49:00,55,13,Home,Tablet,0.89,4629.82,1,0,1,1,0,0
SESS_00000393,CUST_001931,2023-02-08 10:15:00,18,2,Product_Page,Mobile,0.42,1515.21,1,1,2,0,0,0
SESS_00000394,CUST_001431,2023-09-10 09:12:00,40,13,Search,Mobile,0.46,3367.14,0,1,1,1,1,0
SESS_00000395,CUST_001017,2023-01-01 16:06:00,12,6,Search,Mobile,0.83,1010.14,0,0,0,0,0,0
SESS_00000396,CUST_000939,2023-10-07 01:48:00,3,1,Product_Page,Mobile,0.43,252.54,0,0,3,0,2,0
SESS_00000397,CUST_001009,2023-10-04 02:54:00,2,1,Product_Page,Mobile,0.54,168.36,0,1,3,1,0,0
SESS_00000398,CUST_000007,2023-05-08 20:09:00,110,13,Product_Page,Desktop,0.63,9259.64,1,1,4,0,0,0
SESS_00000399,CUST_000012,2023-09-15 04:54:00,17,4,Product_Page,Mobile,0.76,1431.04,1,0,4,0,3,0
SESS_00000400,CUST_001857,2023-02-19 12:00:00,40,5,Home,Mobile,0.17,3367.14,0,0,3,0,1,0
SESS_00000401,CUST_001259,2023-01-13 18:29:00,52,10,Search,Desktop,0.43,4377.28,1,0,2,0,0,0
SESS_00000402,CUST_001443,2023-09-24 17:51:00,109,27,Search,Desktop,0.27,9175.46,1,0,0,0,1,0
SESS_00000403,CUST_000234,2023-07-25 12:05:00,80,40,Home,Desktop,0.34,6734.28,0,0,1,0,2,0
SESS_00000404,CUST_001022,2023-07-22 08:19:00,19,3,Product_Page,Mobile,0.33,1599.39,1,0,0,1,0,1
SESS_00000405,CUST_000099,2023-05-24 07:50:00,39,9,Home,Mobile,0.56,3282.96,3,1,5,1,2,0
SESS_00000406,CUST_001526,2023-12-10 22:57:00,27,3,Home,Mobile,0.49,2272.82,1,0,0,0,2,1
SESS_00000407,CUST_000154,2023-08-11 20:09:00,10,1,Home,Mobile,0.12,841.79,1,1,1,0,3,0
SESS_00000408,CUST_000346,2023-08-27 22:53:00,120,24,Home,Desktop,0.77,10101.43,1,0,2,0,0,0
SESS_00000409,CUST_000271,2023-08-09 03:01:00,51,12,Home,Desktop,0.7,4293.11,1,0,1,0,0,0
SESS_00000410,CUST_001599,2023-11-28 01:10:00,26,13,Product_Page,Mobile,0.7,2188.64,5,0,0,0,0,0
SESS_00000411,CUST_001528,2024-03-10 05:33:00,91,22,Cart,Desktop,0.28,7660.25,1,1,4,0,2,0
SESS_00000412,CUST_001744,2024-02-12 13:22:00,100,25,Home,Desktop,0.1,8417.86,1,0,4,0,2,0
SESS_00000413,CUST_001198,2023-03-14 02:45:00,35,5,Cart,Mobile,0.6,2946.25,3,0,2,0,3,0
SESS_00000414,CUST_000650,2023-07-16 17:32:00,27,6,Product_Page,Mobile,0.2,2272.82,0,1,3,0,1,0
SESS_00000415,CUST_001790,2023-11-16 18:57:00,18,2,Home,Tablet,0.21,1515.21,1,0,2,0,1,0
SESS_00000416,CUST_000394,2023-12-09 18:28:00,19,4,Product_Page,Mobile,0.63,1599.39,1,0,3,0,2,0
SESS_00000417,CUST_000390,2023-11-07 02:34:00,7,2,Search,Tablet,0.23,589.25,0,1,2,1,0,0
SESS_00000418,CUST_000478,2023-10-05 09:35:00,30,6,Home,Mobile,0.71,2525.36,0,0,2,0,1,0
SESS_00000419,CUST_000173,2024-02-06 20:19:00,46,11,Product_Page,Desktop,0.72,3872.21,1,0,2,0,2,0
SESS_00000420,CUST_000459,2024-01-10 22:54:00,16,2,Product_Page,Mobile,0.11,1346.86,2,1,2,1,1,0
SESS_00000421,CUST_001385,2024-01-29 14:57:00,16,3,Product_Page,Mobile,0.72,1346.86,0,0,2,0,1,0
SESS_00000422,CUST_001580,2023-11-26 20:02:00,44,5,Product_Page,Tablet,0.79,3703.86,0,1,4,0,3,0
SESS_00000423,CUST_000127,2023-09-20 10:28:00,23,7,Product_Page,Mobile,0.84,1936.11,2,0,2,0,3,0
SESS_00000424,CUST_001594,2024-01-13 14:38:00,21,4,Product_Page,Mobile,0.14,1767.75,1,0,2,0,0,0
SESS_00000425,CUST_000804,2024-01-21 06:06:00,35,5,Search,Mobile,0.56,2946.25,1,1,2,0,0,0
SESS_00000426,CUST_000447,2023-12-01 08:11:00,38,19,Product_Page,Mobile,0.55,3198.78,0,0,2,0,1,0
SESS_00000427,CUST_000027,2023-03-23 09:59:00,83,27,Cart,Desktop,0.12,6986.82,1,1,0,0,2,0
SESS_00000428,CUST_001316,2023-09-07 17:59:00,109,27,Search,Desktop,0.78,9175.46,1,1,3,0,0,0
SESS_00000429,CUST_000322,2024-03-09 06:18:00,27,3,Cart,Mobile,0.45,2272.82,1,0,3,0,1,0
SESS_00000430,CUST_001947,2023-12-04 02:20:00,16,2,Search,Desktop,0.8,1346.86,2,0,2,0,1,0
SESS_00000431,CUST_002000,2023-03-23 03:48:00,112,22,Home,Desktop,0.42,9428.0,0,1,3,0,2,0
SESS_00000432,CUST_001008,2023-07-26 23:00:00,35,5,Product_Page,Mobile,0.67,2946.25,3,0,1,0,0,0
SESS_00000433,CUST_000838,2023-01-23 02:01:00,56,11,Search,Desktop,0.19,4714.0,0,1,2,0,2,0
SESS_00000434,CUST_001790,2023-06-12 16:56:00,41,8,Product_Page,Mobile,0.45,3451.32,0,1,4,0,0,1
SESS_00000435,CUST_001029,2023-12-13 05:45:00,47,15,Product_Page,Desktop,0.63,3956.39,0,0,0,1,4,0
SESS_00000436,CUST_001506,2023-07-09 13:23:00,78,26,Cart,Desktop,0.54,6565.93,1,0,2,1,0,0
SESS_00000437,CUST_001548,2023-10-23 06:35:00,23,5,Home,Mobile,0.86,1936.11,2,0,5,1,3,0
SESS_00000438,CUST_001439,2023-11-23 01:40:00,92,23,Product_Page,Desktop,0.22,7744.43,2,1,3,0,1,0
SESS_00000439,CUST_001479,2023-05-31 20:21:00,3,1,Home,Mobile,0.36,252.54,3,0,4,0,1,1
SESS_00000440,CUST_000477,2023-10-22 17:25:00,14,2,Cart,Mobile,0.31,1178.5,0,0,4,0,1,0
SESS_00000441,CUST_001810,2023-04-12 23:16:00,26,5,Home,Mobile,0.58,2188.64,0,1,1,0,0,0
SESS_00000442,CUST_001235,2024-01-22 00:33:00,23,5,Product_Page,Desktop,0.36,1936.11,0,0,1,1,0,0
SESS_00000443,CUST_000603,2023-11-07 16:25:00,4,1,Home,Mobile,0.17,336.71,0,0,2,0,0,1
SESS_00000444,CUST_001240,2023-12-31 12:50:00,23,7,Home,Mobile,0.72,1936.11,0,1,4,1,0,0
SESS_00000445,CUST_000376,2023-12-18 17:45:00,16,2,Product_Page,Mobile,0.42,1346.86,2,0,1,0,0,0
