transaction_id,customer_id,product_id,transaction_date,amount_spent,payment_method,product_category,quantity
TXN_00000278,CUST_000238,PROD_0003,2023-06-13 21:07:00,6520,Net Banking,Electronics,1
TXN_00000279,CUST_000712,PROD_0041,2023-12-27 04:49:00,139399,UPI,Home & Living,3
TXN_00000280,CUST_001807,PROD_0295,2024-02-17 15:38:00,74562,Debit Card,Electronics,1
TXN_00000281,CUST_000844,PROD_0114,2023-01-15 09:17:00,135960,UPI,Electronics,3
TXN_00000282,CUST_001040,PROD_0217,2024-03-11 13:03:00,178359,COD,Electronics,2
TXN_00000283,CUST_001152,PROD_0260,2023-05-14 21:20:00,30362,Credit Card,Electronics,1
TXN_00000284,CUST_000843,PROD_0127,2023-08-15 13:25:00,194190,Credit Card,Electronics,2
TXN_00000285,CUST_000534,PROD_0227,2023-05-18 15:46:00,3231,UPI,Fashion,1
TXN_00000286,CUST_000449,PROD_0295,2024-02-24 01:19:00,213983,COD,Electronics,3
TXN_00000287,CUST_000917,PROD_0080,2023-10-21 05:34:00,6890,Net Banking,Electronics,1
TXN_00000288,CUST_000423,PROD_0107,2023-02-26 19:39:00,127177,Net Banking,Electronics,1
TXN_00000289,CUST_000676,PROD_0192,2023-10-04 00:46:00,11295,Debit Card,Home & Living,1
TXN_00000290,CUST_000044,PROD_0101,2023-02-16 22:21:00,7384,Credit Card,Fashion,2
TXN_00000291,CUST_001869,PROD_0103,2024-01-28 17:04:00,50503,Debit Card,Electronics,2
TXN_00000292,CUST_001342,PROD_0066,2023-04-18 11:34:00,4400,Debit Card,Fashion,1
TXN_00000293,CUST_000407,PROD_0154,2024-03-05 17:25:00,19279,UPI,Home & Living,1
TXN_00000294,CUST_001761,PROD_0125,2023-05-29 05:58:00,15710,Debit Card,Home & Living,1
TXN_00000295,CUST_000766,PROD_0155,2023-04-21 17:46:00,12879,UPI,Electronics,1
TXN_00000296,CUST_000510,PROD_0225,2023-01-19 00:48:00,223638,Debit Card,Electronics,2
TXN_00000297,CUST_001926,PROD_0061,2023-09-14 12:50:00,136500,Debit Card,Electronics,1
TXN_00000298,CUST_000994,PROD_0288,2023-05-25 09:01:00,29892,COD,Home & Living,1
TXN_00000299,CUST_000472,PROD_0127,2023-12-19 07:02:00,312981,UPI,Electronics,3
TXN_00000300,CUST_000558,PROD_0188,2024-02-21 12:41:00,80635,Credit Card,Electronics,3
TXN_00000301,CUST_000821,PROD_0077,2024-01-15 08:55:00,244802,Credit Card,Electronics,2
TXN_00000302,CUST_000174,PROD_0055,2023-09-16 23:45:00,17511,UPI,Home & Living,1
TXN_00000303,CUST_001562,PROD_0236,2023-01-11 00:47:00,13788,Credit Card,Fashion,1
TXN_00000304,CUST_001701,PROD_0196,2023-03-19 03:47:00,12809,UPI,Fashion,1
TXN_00000305,CUST_001205,PROD_0040,2023-04-10 19:54:00,12689,UPI,Fashion,1
TXN_00000306,CUST_000640,PROD_0201,2023-08-06 16:47:00,12734,Debit Card,Fashion,2
TXN_00000307,CUST_000048,PROD_0109,2023-08-23 06:06:00,108046,Net Banking,Electronics,1
TXN_00000308,CUST_000542,PROD_0023,2023-10-23 15:24:00,11528,Credit Card,Fashion,1
TXN_00000309,CUST_000597,PROD_0233,2023-04-24 13:35:00,59338,Credit Card,Electronics,1
TXN_00000310,CUST_000571,PROD_0264,2023-12-26 17:32:00,5887,Net Banking,Home & Living,1
TXN_00000311,CUST_000501,PROD_0126,2023-09-12 23:25:00,9598,Debit Card,Fashion,1
TXN_00000312,CUST_001949,PROD_0222,2023-10-07 22:06:00,138565,COD,Electronics,1
TXN_00000313,CUST_000927,PROD_0297,2023-01-13 12:49:00,136883,Credit Card,Electronics,2
TXN_00000314,CUST_000476,PROD_0246,2023-09-02 18:06:00,26963,UPI,Home & Living,1
TXN_00000315,CUST_001317,PROD_0227,2023-03-15 20:05:00,5425,Wallet,Fashion,2
TXN_00000316,CUST_000196,PROD_0058,2023-04-17 15:37:00,325687,Wallet,Electronics,3
TXN_00000317,CUST_000512,PROD_0039,2023-07-26 19:53:00,12015,COD,Fashion,1
TXN_00000318,CUST_000970,PROD_0168,2024-03-05 18:48:00,150992,Credit Card,Electronics,1
TXN_00000319,CUST_000477,PROD_0239,2023-09-10 08:26:00,29962,Debit Card,Electronics,2
TXN_00000320,CUST_000638,PROD_0196,2024-03-03 04:02:00,27127,Debit Card,Fashion,2
TXN_00000321,CUST_000659,PROD_0015,2023-11-03 13:55:00,118104,UPI,Electronics,1
TXN_00000322,CUST_000012,PROD_0275,2023-04-18 17:50:00,3453,UPI,Fashion,2
TXN_00000323,CUST_001001,PROD_0252,2023-06-10 20:15:00,6312,Net Banking,Home & Living,1
TXN_00000324,CUST_000660,PROD_0182,2023-09-05 16:35:00,36729,UPI,Electronics,1
TXN_00000325,CUST_001759,PROD_0043,2024-01-11 02:58:00,51549,Wallet,Home & Living,1
TXN_00000326,CUST_000216,PROD_0260,2023-02-09 12:08:00,27447,Debit Card,Electronics,1
TXN_00000327,CUST_001551,PROD_0032,2023-09-24 23:07:00,1528,Credit Card,Fashion,1
TXN_00000328,CUST_000341,PROD_0187,2023-02-28 01:56:00,103158,Credit Card,Electronics,1
TXN_00000329,CUST_000869,PROD_0184,2023-11-17 16:31:00,6051,Debit Card,Fashion,3
TXN_00000330,CUST_000287,PROD_0211,2023-10-08 13:25:00,52041,COD,Electronics,1
TXN_00000331,CUST_000019,PROD_0038,2023-08-11 09:46:00,3787,UPI,Fashion,1
TXN_00000332,CUST_001889,PROD_0064,2023-05-19 16:20:00,8857,Wallet,Fashion,1
TXN_00000333,CUST_001260,PROD_0282,2023-10-16 20:10:00,210519,Debit Card,Electronics,2
TXN_00000334,CUST_000290,PROD_0046,2023-12-17 06:51:00,97930,Credit Card,Home & Living,3
TXN_00000335,CUST_001258,PROD_0187,2023-07-10 16:38:00,257690,UPI,Electronics,2
TXN_00000336,CUST_000515,PROD_0209,2023-04-18 10:59:00,78025,UPI,Electronics,1
TXN_00000337,CUST_001530,PROD_0033,2024-03-12 04:10:00,11465,Debit Card,Fashion,1
TXN_00000338,CUST_001074,PROD_0018,2023-08-31 00:20:00,290917,Credit Card,Electronics,2
TXN_00000339,CUST_000853,PROD_0039,2023-08-29 02:00:00,12407,Debit Card,Fashion,1
TXN_00000340,CUST_000639,PROD_0033,2023-04-13 22:06:00,11405,Wallet,Fashion,1
TXN_00000341,CUST_001102,PROD_0113,2023-02-18 01:39:00,56342,Net Banking,Electronics,1
TXN_00000342,CUST_000960,PROD_0179,2023-02-04 11:40:00,19091,Credit Card,Electronics,1
TXN_00000343,CUST_001146,PROD_0020,2023-06-26 20:00:00,24993,Debit Card,Electronics,2
TXN_00000344,CUST_001901,PROD_0186,2023-05-26 13:37:00,6896,Credit Card,Home & Living,1
TXN_00000345,CUST_001494,PROD_0286,2023-11-16 12:59:00,2476,Debit Card,Fashion,1
TXN_00000346,CUST_000522,PROD_0280,2023-11-25 21:12:00,62788,COD,Electronics,1
TXN_00000347,CUST_000159,PROD_0300,2023-02-22 23:13:00,140443,Credit Card,Electronics,1
TXN_00000348,CUST_000574,PROD_0271,2023-10-16 03:08:00,61483,UPI,Electronics,1
TXN_00000349,CUST_001633,PROD_0230,2023-11-27 12:21:00,383535,Credit Card,Electronics,3
TXN_00000350,CUST_001179,PROD_0026,2023-10-31 19:17:00,1202,Net Banking,Fashion,1
TXN_00000351,CUST_001980,PROD_0132,2023-11-12 21:58:00,127385,UPI,Electronics,1
TXN_00000352,CUST_000970,PROD_0004,2023-01-02 07:13:00,89903,Debit Card,Electronics,1
TXN_00000353,CUST_000188,PROD_0192,2023-11-11 04:09:00,14346,Credit Card,Home & Living,1
TXN_00000354,CUST_000338,PROD_0234,2023-01-01 10:04:00,31743,Credit Card,Electronics,1
TXN_00000355,CUST_001835,PROD_0005,2023-03-12 16:51:00,180338,UPI,Electronics,2
TXN_00000356,CUST_000901,PROD_0237,2023-08-30 10:19:00,173854,Net Banking,Electronics,2
TXN_00000357,CUST_001025,PROD_0105,2023-05-04 17:25:00,65893,UPI,Electronics,1
TXN_00000358,CUST_000773,PROD_0145,2023-12-28 15:22:00,124740,COD,Electronics,1
TXN_00000359,CUST_000639,PROD_0157,2023-06-12 16:05:00,15350,Credit Card,Fashion,1
TXN_00000360,CUST_001809,PROD_0099,2023-04-20 05:40:00,22724,Net Banking,Electronics,2
TXN_00000361,CUST_001708,PROD_0212,2023-03-15 13:35:00,15851,UPI,Fashion,2
TXN_00000362,CUST_000905,PROD_0190,2024-02-08 08:43:00,42393,Credit Card,Home & Living,1
TXN_00000363,CUST_000247,PROD_0157,2023-08-11 20:22:00,14177,Net Banking,Fashion,1
TXN_00000364,CUST_000365,PROD_0120,2023-07-07 14:49:00,480,UPI,Fashion,1
TXN_00000365,CUST_001373,PROD_0207,2023-08-06 06:39:00,16975,UPI,Fashion,2
TXN_00000366,CUST_001147,PROD_0297,2023-04-08 12:23:00,83042,UPI,Electronics,1
TXN_00000367,CUST_000367,PROD_0297,2023-01-06 06:28:00,84316,Wallet,Electronics,1
TXN_00000368,CUST_000740,PROD_0016,2023-01-03 18:19:00,138078,UPI,Electronics,1
TXN_00000369,CUST_000673,PROD_0292,2023-07-08 08:32:00,27888,UPI,Electronics,1
TXN_00000370,CUST_001888,PROD_0269,2023-05-20 01:41:00,290347,Net Banking,Electronics,3
TXN_00000371,CUST_000564,PROD_0182,2023-07-23 01:44:00,38739,COD,Electronics,1
TXN_00000372,CUST_001443,PROD_0069,2023-11-17 01:36:00,119499,Credit Card,Electronics,1
TXN_00000373,CUST_001687,PROD_0038,2024-01-03 15:38:00,10394,UPI,Fashion,3
TXN_00000374,CUST_001295,PROD_0254,2023-03-30 15:47:00,10630,UPI,Fashion,2
TXN_00000375,CUST_001792,PROD_0041,2023-10-07 03:02:00,91632,UPI,Home & Living,2
TXN_00000376,CUST_000757,PROD_0125,2024-01-01 04:45:00,37987,Debit Card,Home & Living,3
TXN_00000377,CUST_001508,PROD_0215,2024-03-11 04:05:00,29977,UPI,Electronics,1
TXN_00000378,CUST_000860,PROD_0195,2023-03-03 01:28:00,13893,UPI,Electronics,2
TXN_00000379,CUST_001306,PROD_0259,2023-06-10 03:54:00,380227,Debit Card,Electronics,3
TXN_00000380,CUST_001115,PROD_0143,2024-03-12 06:41:00,20305,COD,Fashion,2
TXN_00000381,CUST_001258,PROD_0300,2023-06-20 21:54:00,146380,UPI,Electronics,1
TXN_00000382,CUST_001843,PROD_0288,2023-12-30 05:57:00,32742,UPI,Home & Living,1
TXN_00000383,CUST_001202,PROD_0135,2023-07-07 16:00:00,159890,Net Banking,Electronics,1
TXN_00000384,CUST_001927,PROD_0235,2023-08-02 21:42:00,25828,Credit Card,Electronics,1
TXN_00000385,CUST_000126,PROD_0250,2024-02-27 16:09:00,10737,UPI,Fashion,1
TXN_00000386,CUST_001493,PROD_0221,2023-03-30 14:02:00,76196,UPI,Electronics,1
TXN_00000387,CUST_000565,PROD_0295,2023-12-19 16:26:00,77367,UPI,Electronics,1
TXN_00000388,CUST_000355,PROD_0002,2024-03-07 00:19:00,89384,UPI,Electronics,1
TXN_00000389,CUST_000561,PROD_0065,2023-03-02 10:29:00,5440,Wallet,Fashion,1
TXN_00000390,CUST_001164,PROD_0277,2023-02-14 18:59:00,12221,Credit Card,Fashion,1
TXN_00000391,CUST_000949,PROD_0079,2023-02-16 05:46:00,52473,UPI,Electronics,3
TXN_00000392,CUST_000177,PROD_0185,2023-10-30 20:01:00,44712,UPI,Home & Living,2
TXN_00000393,CUST_001571,PROD_0266,2023-01-06 06:40:00,68240,Credit Card,Electronics,1
TXN_00000394,CUST_000768,PROD_0204,2024-01-06 07:19:00,1982,Debit Card,Fashion,1
TXN_00000395,CUST_001715,PROD_0147,2023-04-08 23:48:00,73830,UPI,Electronics,2
TXN_00000396,CUST_001512,PROD_0269,2023-01-28 12:45:00,100854,Debit Card,Electronics,1
TXN_00000397,CUST_000588,PROD_0157,2023-03-13 18:20:00,12588,Debit Card,Fashion,1
TXN_00000398,CUST_000848,PROD_0263,2023-04-07 08:56:00,31247,Net Banking,Electronics,1
TXN_00000399,CUST_000409,PROD_0269,2023-06-01 08:44:00,102362,Debit Card,Electronics,1
TXN_00000400,CUST_000901,PROD_0175,2023-09-08 11:37:00,183789,UPI,Electronics,2
TXN_00000401,CUST_000745,PROD_0070,2023-11-25 16:28:00,39920,Net Banking,Electronics,1
TXN_00000402,CUST_001699,PROD_0291,2024-03-01 05:02:00,177754,Credit Card,Electronics,2
TXN_00000403,CUST_001945,PROD_0277,2023-07-17 04:34:00,12216,UPI,Fashion,1
TXN_00000404,CUST_001165,PROD_0196,2023-12-26 13:22:00,11552,Credit Card,Fashion,1
TXN_00000405,CUST_001324,PROD_0291,2024-02-12 09:13:00,93492,COD,Electronics,1
TXN_00000406,CUST_000701,PROD_0094,2023-09-15 17:53:00,45729,Net Banking,Electronics,1
TXN_00000407,CUST_001522,PROD_0163,2023-02-16 16:49:00,116821,Debit Card,Electronics,1
TXN_00000408,CUST_000432,PROD_0262,2023-08-28 08:02:00,34798,Credit Card,Electronics,2
TXN_00000409,CUST_001889,PROD_0252,2023-12-04 20:11:00,5508,UPI,Home & Living,1
TXN_00000410,CUST_000974,PROD_0240,2023-10-28 10:23:00,23587,Debit Card,Home & Living,3
TXN_00000411,CUST_001155,PROD_0247,2023-10-29 01:20:00,138035,Net Banking,Electronics,1
TXN_00000412,CUST_001437,PROD_0138,2023-07-03 00:10:00,105489,Debit Card,Electronics,1
TXN_00000413,CUST_000864,PROD_0003,2023-06-22 20:57:00,7168,Credit Card,Electronics,1
TXN_00000414,CUST_000206,PROD_0222,2023-07-03 09:10:00,130543,UPI,Electronics,1
TXN_00000415,CUST_000957,PROD_0143,2024-01-21 00:28:00,11031,Wallet,Fashion,1
TXN_00000416,CUST_001658,PROD_0061,2023-10-31 18:44:00,140159,Credit Card,Electronics,1
TXN_00000417,CUST_000891,PROD_0209,2023-08-31 07:16:00,84135,UPI,Electronics,1
TXN_00000418,CUST_001482,PROD_0107,2023-06-22 15:43:00,112874,Credit Card,Electronics,1
TXN_00000419,CUST_000822,PROD_0011,2023-04-30 16:06:00,92388,Net Banking,Electronics,1
TXN_00000420,CUST_000863,PROD_0112,2023-05-18 18:25:00,104630,Debit Card,Electronics,1
TXN_00000421,CUST_001215,PROD_0062,2023-09-20 05:59:00,36392,Credit Card,Electronics,1
TXN_00000422,CUST_000616,PROD_0084,2023-12-24 16:12:00,32933,Credit Card,Electronics,1
TXN_00000423,CUST_001949,PROD_0190,2024-01-20 04:08:00,97092,UPI,Home & Living,2
TXN_00000424,CUST_001359,PROD_0234,2023-01-28 02:19:00,91134,Credit Card,Electronics,3
TXN_00000425,CUST_001624,PROD_0040,2024-02-15 11:29:00,37785,UPI,Fashion,3
TXN_00000426,CUST_000811,PROD_0128,2023-01-01 21:09:00,76888,Debit Card,Electronics,1
TXN_00000427,CUST_000411,PROD_0044,2023-06-04 09:05:00,38644,Debit Card,Home & Living,3
TXN_00000428,CUST_000379,PROD_0211,2023-04-15 13:05:00,44591,Debit Card,Electronics,1
TXN_00000429,CUST_001484,PROD_0051,2023-12-17 17:54:00,43168,UPI,Home & Living,2
TXN_00000430,CUST_001589,PROD_0232,2023-09-02 05:22:00,6559,Debit Card,Fashion,1
TXN_00000431,CUST_000205,PROD_0230,2023-12-18 12:44:00,125882,Credit Card,Electronics,1
TXN_00000432,CUST_000436,PROD_0193,2023-12-09 12:53:00,26372,COD,Home & Living,1
TXN_00000433,CUST_000950,PROD_0180,2024-01-26 03:24:00,11066,Credit Card,Home & Living,1
TXN_00000434,CUST_000264,PROD_0138,2023-03-10 12:49:00,113163,UPI,Electronics,1
TXN_00000435,CUST_000670,PROD_0277,2024-02-24 21:46:00,12427,UPI,Fashion,1
TXN_00000436,CUST_001788,PROD_0102,2023-07-21 17:04:00,3194,Wallet,Fashion,2
TXN_00000437,CUST_000711,PROD_0284,2024-01-15 18:01:00,42719,COD,Home & Living,2
TXN_00000438,CUST_000455,PROD_0092,2023-04-02 07:23:00,16935,UPI,Fashion,3
TXN_00000439,CUST_000742,PROD_0215,2024-02-26 00:39:00,31600,Net Banking,Electronics,1
TXN_00000440,CUST_001228,PROD_0086,2023-02-09 20:14:00,136436,Credit Card,Electronics,1
TXN_00000441,CUST_000283,PROD_0174,2023-01-23 06:19:00,12527,Debit Card,Fashion,1
TXN_00000442,CUST_000892,PROD_0124,2023-07-16 20:11:00,17605,UPI,Fashion,3
TXN_00000443,CUST_000872,PROD_0068,2023-06-09 12:43:00,93053,Credit Card,Electronics,2
TXN_00000444,CUST_001682,PROD_0209,2023-05-14 13:11:00,156454,Credit Card,Electronics,2
TXN_00000445,CUST_000335,PROD_0124,2023-09-22 03:29:00,19442,COD,Fashion,3
TXN_00000446,CUST_001652,PROD_0203,2023-12-18 23:06:00,67131,Debit Card,Electronics,1
TXN_00000447,CUST_001344,PROD_0240,2024-02-16 00:10:00,9773,UPI,Home & Living,1
TXN_00000448,CUST_000654,PROD_0225,2023-09-17 12:43:00,175556,UPI,Electronics,2
TXN_00000449,CUST_000932,PROD_0008,2023-12-01 21:25:00,95737,Credit Card,Electronics,2
TXN_00000450,CUST_000866,PROD_0033,2023-06-05 13:16:00,34891,COD,Fashion,3
TXN_00000451,CUST_001520,PROD_0127,2023-11-06 14:32:00,104404,UPI,Electronics,1
TXN_00000452,CUST_000764,PROD_0068,2023-12-31 10:54:00,56353,Net Banking,Electronics,1
TXN_00000453,CUST_001096,PROD_0040,2023-02-27 05:27:00,13315,Credit Card,Fashion,1
TXN_00000454,CUST_001089,PROD_0185,2023-12-12 02:09:00,26606,Debit Card,Home & Living,1
TXN_00000455,CUST_000015,PROD_0163,2023-12-29 18:16:00,306295,Credit Card,Electronics,3
TXN_00000456,CUST_000405,PROD_0299,2023-11-11 23:55:00,60861,Credit Card,Electronics,1
TXN_00000457,CUST_000932,PROD_0240,2023-08-26 09:02:00,17285,Credit Card,Home & Living,2
TXN_00000458,CUST_000249,PROD_0204,2023-08-24 11:03:00,6682,Debit Card,Fashion,3
TXN_00000459,CUST_001822,PROD_0062,2023-07-09 08:27:00,87300,Credit Card,Electronics,2
TXN_00000460,CUST_000692,PROD_0010,2024-01-28 00:34:00,339127,Net Banking,Electronics,3
TXN_00000461,CUST_000548,PROD_0234,2023-07-02 13:01:00,28896,Credit Card,Electronics,1
TXN_00000462,CUST_000915,PROD_0249,2023-11-22 01:38:00,121435,UPI,Electronics,1
TXN_00000463,CUST_000229,PROD_0195,2023-01-19 17:47:00,6043,Credit Card,Electronics,1
TXN_00000464,CUST_000812,PROD_0275,2023-02-13 17:06:00,1716,Net Banking,Fashion,1
TXN_00000465,CUST_000259,PROD_0029,2023-11-21 15:27:00,3184,Credit Card,Fashion,1
TXN_00000466,CUST_001829,PROD_0124,2023-08-23 22:39:00,6233,Debit Card,Fashion,1
TXN_00000467,CUST_000500,PROD_0008,2024-03-03 23:52:00,63133,Debit Card,Electronics,1
TXN_00000468,CUST_001073,PROD_0258,2023-01-21 02:20:00,33234,Wallet,Electronics,1
TXN_00000469,CUST_000764,PROD_0114,2023-11-08 23:40:00,73932,COD,Electronics,2
TXN_00000470,CUST_001664,PROD_0141,2023-07-15 16:46:00,8067,UPI,Fashion,1
TXN_00000471,CUST_000162,PROD_0183,2023-11-23 23:19:00,4877,UPI,Fashion,1
TXN_00000472,CUST_000866,PROD_0003,2023-04-05 23:16:00,7006,Wallet,Electronics,1
TXN_00000473,CUST_001478,PROD_0111,2023-02-10 13:07:00,374943,Debit Card,Electronics,3
TXN_00000474,CUST_001626,PROD_0009,2023-05-14 09:39:00,158696,UPI,Electronics,2
TXN_00000475,CUST_001053,PROD_0237,2024-02-11 07:44:00,89961,UPI,Electronics,1
TXN_00000476,CUST_001637,PROD_0288,2023-10-21 15:13:00,29960,Credit Card,Home & Living,1
TXN_00000477,CUST_001558,PROD_0264,2023-05-21 23:44:00,6690,UPI,Home & Living,1
TXN_00000478,CUST_001594,PROD_0147,2023-09-14 21:02:00,31713,UPI,Electronics,1
TXN_00000479,CUST_001239,PROD_0046,2023-04-03 21:18:00,33777,Credit Card,Home & Living,1
TXN_00000480,CUST_000559,PROD_0214,2023-04-17 00:50:00,129799,Net Banking,Electronics,2
TXN_00000481,CUST_000849,PROD_0101,2023-05-21 08:29:00,3544,Credit Card,Fashion,1
TXN_00000482,CUST_001227,PROD_0038,2023-11-22 10:06:00,4384,COD,Fashion,1
TXN_00000483,CUST_000454,PROD_0023,2023-12-30 10:14:00,9271,Credit Card,Fashion,1
TXN_00000484,CUST_000131,PROD_0161,2024-01-08 22:38:00,111717,Credit Card,Electronics,1
TXN_00000485,CUST_001694,PROD_0203,2023-08-04 20:38:00,75833,Debit Card,Electronics,1
TXN_00000486,CUST_000674,PROD_0086,2023-09-01 17:00:00,128435,UPI,Electronics,1
TXN_00000487,CUST_000703,PROD_0238,2023-06-27 14:09:00,51469,UPI,Electronics,3
TXN_00000488,CUST_000947,PROD_0246,2023-09-13 06:34:00,90931,Wallet,Home & Living,3
TXN_00000489,CUST_001429,PROD_0010,2023-07-19 08:25:00,96771,UPI,Electronics,1
TXN_00000490,CUST_000067,PROD_0240,2023-10-20 02:40:00,27719,UPI,Home & Living,3
TXN_00000491,CUST_000997,PROD_0006,2023-06-26 02:13:00,111381,Debit Card,Electronics,1
TXN_00000492,CUST_001532,PROD_0063,2023-07-09 09:18:00,15376,UPI,Home & Living,2
TXN_00000493,CUST_001538,PROD_0218,2023-12-12 14:01:00,26305,UPI,Fashion,2
TXN_00000494,CUST_000320,PROD_0007,2023-03-27 19:22:00,423681,UPI,Electronics,3
TXN_00000495,CUST_001157,PROD_0120,2024-01-27 00:48:00,548,Net Banking,Fashion,1
TXN_00000496,CUST_001994,PROD_0021,2024-01-16 15:15:00,196699,Debit Card,Electronics,2
TXN_00000497,CUST_000769,PROD_0114,2023-03-09 12:38:00,48331,Credit Card,Electronics,1
TXN_00000498,CUST_001944,PROD_0059,2023-02-19 12:13:00,45303,COD,Home & Living,1
TXN_00000499,CUST_000433,PROD_0082,2023-10-20 09:11:00,11293,COD,Fashion,1
TXN_00000500,CUST_001772,PROD_0031,2024-02-03 23:25:00,7259,Net Banking,Fashion,1
TXN_00000501,CUST_001127,PROD_0078,2024-01-20 06:26:00,15742,UPI,Electronics,1
TXN_00000502,CUST_001845,PROD_0187,2023-06-13 11:40:00,116838,UPI,Electronics,1
TXN_00000503,CUST_000217,PROD_0242,2023-12-18 20:48:00,110554,Credit Card,Electronics,1
TXN_00000504,CUST_001303,PROD_0153,2023-10-02 17:25:00,80903,Credit Card,Electronics,1
TXN_00000505,CUST_000462,PROD_0279,2023-09-11 14:18:00,46076,UPI,Electronics,2
TXN_00000506,CUST_001692,PROD_0089,2023-03-22 05:25:00,19903,Credit Card,Fashion,3
TXN_00000507,CUST_000591,PROD_0073,2024-02-29 10:48:00,12374,Debit Card,Fashion,1
TXN_00000508,CUST_000951,PROD_0022,2023-12-16 03:24:00,272245,UPI,Electronics,2
TXN_00000509,CUST_001189,PROD_0027,2023-08-03 13:12:00,10988,UPI,Fashion,2
TXN_00000510,CUST_001304,PROD_0204,2023-04-25 04:39:00,1722,COD,Fashion,1
TXN_00000511,CUST_001270,PROD_0079,2023-02-11 19:36:00,19977,Credit Card,Electronics,1
TXN_00000512,CUST_001500,PROD_0263,2023-01-12 10:39:00,33114,Debit Card,Electronics,1
TXN_00000513,CUST_000512,PROD_0083,2023-11-17 15:43:00,57119,UPI,Electronics,1
TXN_00000514,CUST_000187,PROD_0050,2023-01-12 23:38:00,80156,Credit Card,Home & Living,2
TXN_00000515,CUST_001810,PROD_0036,2023-07-19 17:32:00,4667,UPI,Fashion,1
TXN_00000516,CUST_001769,PROD_0224,2023-03-24 14:23:00,81337,Debit Card,Electronics,1
TXN_00000517,CUST_001481,PROD_0170,2023-03-31 15:59:00,1023,Credit Card,Fashion,1
TXN_00000518,CUST_001460,PROD_0090,2023-06-15 04:18:00,106743,Credit Card,Electronics,1
TXN_00000519,CUST_000133,PROD_0159,2023-04-16 18:29:00,131658,Credit Card,Electronics,1
TXN_00000520,CUST_000941,PROD_0210,2023-11-05 14:15:00,18584,UPI,Fashion,2
TXN_00000521,CUST_001632,PROD_0247,2023-08-25 16:41:00,129394,Credit Card,Electronics,1
TXN_00000522,CUST_000228,PROD_0096,2024-03-04 10:55:00,14385,Debit Card,Fashion,1
TXN_00000523,CUST_001885,PROD_0292,2023-05-06 14:46:00,71300,Credit Card,Electronics,2
TXN_00000524,CUST_001972,PROD_0041,2024-01-19 01:43:00,38212,Net Banking,Home & Living,1
TXN_00000525,CUST_001387,PROD_0092,2023-09-24 15:55:00,4917,Credit Card,Fashion,1
TXN_00000526,CUST_000790,PROD_0145,2023-08-02 08:56:00,301233,UPI,Electronics,3
TXN_00000527,CUST_001467,PROD_0039,2024-01-02 19:41:00,27765,Credit Card,Fashion,2
TXN_00000528,CUST_001094,PROD_0151,2023-08-13 15:52:00,203422,UPI,Electronics,3
TXN_00000529,CUST_001487,PROD_0006,2024-02-20 12:53:00,284775,COD,Electronics,3
TXN_00000530,CUST_001685,PROD_0274,2023-01-21 11:25:00,79164,COD,Electronics,1
TXN_00000531,CUST_001468,PROD_0006,2023-11-19 20:28:00,123391,Credit Card,Electronics,1
TXN_00000532,CUST_000878,PROD_0161,2023-02-23 04:54:00,234853,Debit Card,Electronics,2
TXN_00000533,CUST_000538,PROD_0120,2023-10-24 03:46:00,603,Debit Card,Fashion,1
TXN_00000534,CUST_000347,PROD_0006,2023-12-03 10:09:00,104987,Debit Card,Electronics,1
TXN_00000535,CUST_001870,PROD_0009,2023-09-05 06:16:00,242092,Credit Card,Electronics,3
TXN_00000536,CUST_000199,PROD_0228,2023-12-22 02:29:00,14282,COD,Electronics,2
TXN_00000537,CUST_001842,PROD_0246,2024-01-21 07:48:00,29116,Credit Card,Home & Living,1
TXN_00000538,CUST_000533,PROD_0294,2023-12-19 14:21:00,8906,Credit Card,Electronics,1
TXN_00000539,CUST_001613,PROD_0116,2023-05-13 18:17:00,131376,UPI,Electronics,3
TXN_00000540,CUST_001218,PROD_0193,2023-03-13 04:33:00,60593,Debit Card,Home & Living,3
TXN_00000541,CUST_000591,PROD_0225,2023-07-09 18:23:00,84731,UPI,Electronics,1
TXN_00000542,CUST_001462,PROD_0218,2024-01-02 05:36:00,13051,Debit Card,Fashion,1
TXN_00000543,CUST_001299,PROD_0202,2024-01-01 14:43:00,25299,Wallet,Electronics,1
