session_id,customer_id,device_type,session_start,session_end,pages_visited,session_duration_minutes
SESS_00000279,CUST_000619,Mobile,2023-09-05 01:15:00,2023-09-05 01:29:00,2,14
SESS_00000280,CUST_001683,Mobile,2023-05-17 05:53:00,2023-05-17 06:13:00,2,20
SESS_00000281,CUST_001569,Mobile,2023-06-16 06:45:00,2023-06-16 06:56:00,5,11
SESS_00000282,CUST_000881,Mobile,2023-06-13 08:54:00,2023-06-13 09:10:00,5,16
SESS_00000283,CUST_000836,Mobile,2023-11-21 02:18:00,2023-11-21 02:34:00,4,16
SESS_00000284,CUST_001779,Mobile,2023-01-31 22:42:00,2023-01-31 22:57:00,3,15
SESS_00000285,CUST_000146,Desktop,2023-06-26 04:56:00,2023-06-26 06:51:00,16,115
SESS_00000286,CUST_000546,Mobile,2023-04-08 03:02:00,2023-04-08 03:42:00,20,40
SESS_00000287,CUST_000687,Mobile,2023-12-13 13:34:00,2023-12-13 13:51:00,2,17
SESS_00000288,CUST_001865,Mobile,2023-01-16 19:58:00,2023-01-16 20:23:00,8,25
SESS_00000289,CUST_001489,Mobile,2023-02-09 23:11:00,2023-02-09 23:23:00,3,12
SESS_00000290,CUST_000335,Mobile,2024-01-13 12:17:00,2024-01-13 12:56:00,7,39
SESS_00000291,CUST_000577,Desktop,2023-08-13 17:29:00,2023-08-13 17:44:00,3,15
SESS_00000292,CUST_000898,Mobile,2023-11-30 20:42:00,2023-11-30 21:08:00,6,26
SESS_00000293,CUST_000578,Desktop,2023-03-25 16:26:00,2023-03-25 17:54:00,11,88
SESS_00000294,CUST_000477,Mobile,2023-01-19 14:42:00,2023-01-19 14:45:00,1,3
SESS_00000295,CUST_001074,Desktop,2023-02-10 23:02:00,2023-02-11 00:43:00,50,101
SESS_00000296,CUST_001502,Mobile,2023-01-19 03:08:00,2023-01-19 03:28:00,2,20
SESS_00000297,CUST_001987,Desktop,2023-05-29 16:49:00,2023-05-29 16:58:00,2,9
SESS_00000298,CUST_000803,Desktop,2023-11-07 20:19:00,2023-11-07 20:43:00,12,24
SESS_00000299,CUST_000231,Mobile,2024-01-14 16:30:00,2024-01-14 16:51:00,3,21
SESS_00000300,CUST_001201,Mobile,2023-12-01 00:01:00,2023-12-01 00:20:00,4,19
SESS_00000301,CUST_001197,Desktop,2023-02-05 01:42:00,2023-02-05 03:29:00,15,107
SESS_00000302,CUST_000127,Desktop,2023-08-13 05:44:00,2023-08-13 06:16:00,4,32
SESS_00000303,CUST_000147,Mobile,2024-01-10 09:58:00,2024-01-10 10:36:00,12,38
SESS_00000304,CUST_000064,Mobile,2023-05-26 18:38:00,2023-05-26 18:53:00,7,15
SESS_00000305,CUST_001461,Mobile,2023-08-01 09:03:00,2023-08-01 09:21:00,9,18
SESS_00000306,CUST_000267,Mobile,2023-02-07 01:29:00,2023-02-07 01:33:00,1,4
SESS_00000307,CUST_001736,Mobile,2023-05-21 21:13:00,2023-05-21 21:19:00,3,6
SESS_00000308,CUST_001640,Mobile,2023-06-28 11:50:00,2023-06-28 11:52:00,1,2
SESS_00000309,CUST_000181,Desktop,2023-07-06 23:33:00,2023-07-07 00:46:00,14,73
SESS_00000310,CUST_001126,Mobile,2023-06-12 01:24:00,2023-06-12 01:52:00,14,28
SESS_00000311,CUST_001579,Mobile,2023-08-09 14:51:00,2023-08-09 15:15:00,3,24
SESS_00000312,CUST_000238,Tablet,2023-05-17 03:16:00,2023-05-17 03:54:00,12,38
SESS_00000313,CUST_000708,Mobile,2023-02-06 10:25:00,2023-02-06 10:28:00,1,3
SESS_00000314,CUST_000720,Mobile,2023-03-03 08:46:00,2023-03-03 08:56:00,2,10
SESS_00000315,CUST_000972,Mobile,2023-01-27 21:09:00,2023-01-27 21:15:00,1,6
SESS_00000316,CUST_001595,Mobile,2023-04-28 17:24:00,2023-04-28 17:33:00,4,9
SESS_00000317,CUST_001976,Mobile,2023-06-21 03:07:00,2023-06-21 03:14:00,1,7
SESS_00000318,CUST_000890,Mobile,2023-03-31 23:30:00,2023-03-31 23:38:00,2,8
SESS_00000319,CUST_000426,Desktop,2024-01-20 11:39:00,2024-01-20 12:11:00,8,32
SESS_00000320,CUST_000230,Desktop,2023-01-19 12:06:00,2023-01-19 13:36:00,11,90
SESS_00000321,CUST_000864,Desktop,2023-06-16 00:40:00,2023-06-16 01:20:00,5,40
SESS_00000322,CUST_001789,Mobile,2023-09-13 05:20:00,2023-09-13 05:44:00,8,24
SESS_00000323,CUST_000249,Mobile,2024-03-10 22:02:00,2024-03-10 22:35:00,11,33
SESS_00000324,CUST_001023,Mobile,2023-02-08 05:09:00,2023-02-08 05:11:00,1,2
SESS_00000325,CUST_000298,Mobile,2023-06-14 23:02:00,2023-06-14 23:38:00,5,36
SESS_00000326,CUST_000628,Mobile,2023-06-14 23:47:00,2023-06-15 00:00:00,3,13
SESS_00000327,CUST_001898,Desktop,2023-01-11 17:33:00,2023-01-11 18:36:00,9,63
SESS_00000328,CUST_001621,Mobile,2023-01-18 23:39:00,2023-01-19 00:08:00,4,29
SESS_00000329,CUST_001215,Desktop,2023-03-07 10:49:00,2023-03-07 11:26:00,4,37
SESS_00000330,CUST_000481,Mobile,2023-07-28 01:06:00,2023-07-28 01:51:00,22,45
SESS_00000331,CUST_001890,Desktop,2023-10-26 23:41:00,2023-10-27 01:07:00,14,86
SESS_00000332,CUST_000487,Desktop,2024-02-05 02:53:00,2024-02-05 04:52:00,19,119
SESS_00000333,CUST_000202,Mobile,2024-01-31 22:53:00,2024-01-31 23:12:00,2,19
SESS_00000334,CUST_000121,Desktop,2023-01-14 19:39:00,2023-01-14 21:14:00,15,95
SESS_00000335,CUST_000235,Mobile,2023-03-26 23:55:00,2023-03-27 00:36:00,8,41
SESS_00000336,CUST_001929,Desktop,2023-12-29 03:50:00,2023-12-29 05:13:00,27,83
SESS_00000337,CUST_001356,Mobile,2023-12-25 20:11:00,2023-12-25 20:46:00,5,35
SESS_00000338,CUST_000917,Tablet,2023-06-06 23:04:00,2023-06-06 23:30:00,3,26
SESS_00000339,CUST_001211,Mobile,2023-05-12 19:09:00,2023-05-12 19:33:00,6,24
SESS_00000340,CUST_001303,Desktop,2023-04-09 09:45:00,2023-04-09 10:35:00,6,50
SESS_00000341,CUST_000091,Mobile,2023-03-18 12:27:00,2023-03-18 12:45:00,2,18
SESS_00000342,CUST_000356,Mobile,2023-09-03 07:34:00,2023-09-03 08:03:00,4,29
SESS_00000343,CUST_001220,Mobile,2024-03-13 12:53:00,2024-03-13 13:22:00,7,29
SESS_00000344,CUST_001124,Desktop,2023-02-02 02:02:00,2023-02-02 02:52:00,25,50
SESS_00000345,CUST_001951,Mobile,2024-01-28 05:36:00,2024-01-28 06:18:00,6,42
SESS_00000346,CUST_000278,Mobile,2023-12-24 14:09:00,2023-12-24 14:28:00,6,19
SESS_00000347,CUST_000040,Mobile,2024-01-12 13:31:00,2024-01-12 14:03:00,6,32
SESS_00000348,CUST_001265,Mobile,2023-09-22 07:42:00,2023-09-22 08:08:00,5,26
SESS_00000349,CUST_000940,Mobile,2023-09-17 02:00:00,2023-09-17 02:33:00,16,33
SESS_00000350,CUST_001046,Desktop,2023-12-20 04:16:00,2023-12-20 04:30:00,2,14
SESS_00000351,CUST_001249,Desktop,2024-02-10 07:40:00,2024-02-10 08:33:00,26,53
SESS_00000352,CUST_001467,Mobile,2023-12-22 07:12:00,2023-12-22 07:20:00,2,8
SESS_00000353,CUST_000931,Mobile,2023-10-23 05:03:00,2023-10-23 05:40:00,12,37
SESS_00000354,CUST_001376,Desktop,2023-05-08 13:24:00,2023-05-08 13:42:00,2,18
SESS_00000355,CUST_001456,Desktop,2023-07-18 20:10:00,2023-07-18 20:20:00,5,10
SESS_00000356,CUST_000914,Desktop,2024-02-28 04:37:00,2024-02-28 06:28:00,27,111
SESS_00000357,CUST_001503,Mobile,2023-03-01 21:08:00,2023-03-01 21:34:00,3,26
SESS_00000358,CUST_001726,Mobile,2023-07-25 01:56:00,2023-07-25 02:41:00,7,45
SESS_00000359,CUST_001877,Mobile,2023-08-03 18:27:00,2023-08-03 18:36:00,4,9
SESS_00000360,CUST_001743,Mobile,2023-01-11 17:17:00,2023-01-11 17:19:00,1,2
SESS_00000361,CUST_000491,Tablet,2023-11-16 00:47:00,2023-11-16 01:28:00,13,41
SESS_00000362,CUST_001349,Desktop,2023-12-02 21:30:00,2023-12-02 22:28:00,11,58
SESS_00000363,CUST_000444,Mobile,2024-01-23 13:01:00,2024-01-23 13:36:00,7,35
SESS_00000364,CUST_000469,Mobile,2024-02-16 06:13:00,2024-02-16 06:52:00,6,39
SESS_00000365,CUST_001328,Mobile,2023-06-27 01:25:00,2023-06-27 01:52:00,3,27
SESS_00000366,CUST_000829,Mobile,2023-11-26 15:27:00,2023-11-26 15:29:00,1,2
SESS_00000367,CUST_001467,Desktop,2023-06-24 11:01:00,2023-06-24 12:16:00,10,75
SESS_00000368,CUST_000055,Desktop,2023-11-29 01:21:00,2023-11-29 03:15:00,57,114
SESS_00000369,CUST_001391,Mobile,2023-11-08 01:35:00,2023-11-08 01:50:00,7,15
SESS_00000370,CUST_000853,Mobile,2023-11-17 19:11:00,2023-11-17 19:36:00,12,25
SESS_00000371,CUST_001417,Mobile,2023-12-30 18:48:00,2023-12-30 19:22:00,4,34
SESS_00000372,CUST_000074,Desktop,2023-06-29 11:57:00,2023-06-29 13:00:00,15,63
SESS_00000373,CUST_000639,Mobile,2024-02-14 02:37:00,2024-02-14 03:15:00,5,38
SESS_00000374,CUST_000590,Mobile,2024-02-01 02:54:00,2024-02-01 03:04:00,2,10
SESS_00000375,CUST_000433,Mobile,2023-08-02 02:25:00,2023-08-02 02:30:00,1,5
SESS_00000376,CUST_000027,Desktop,2023-12-24 05:38:00,2023-12-24 07:07:00,11,89
SESS_00000377,CUST_001951,Desktop,2023-10-27 19:02:00,2023-10-27 20:06:00,12,64
SESS_00000378,CUST_000189,Mobile,2023-10-25 03:48:00,2023-10-25 04:30:00,7,42
SESS_00000379,CUST_000225,Mobile,2024-01-15 09:39:00,2024-01-15 10:15:00,12,36
SESS_00000380,CUST_000846,Mobile,2023-09-10 16:16:00,2023-09-10 16:57:00,20,41
SESS_00000381,CUST_000486,Mobile,2023-03-10 02:28:00,2023-03-10 02:58:00,7,30
SESS_00000382,CUST_001155,Mobile,2024-03-02 22:05:00,2024-03-02 22:14:00,1,9
SESS_00000383,CUST_000980,Desktop,2023-08-11 14:21:00,2023-08-11 15:16:00,27,55
SESS_00000384,CUST_001985,Mobile,2023-12-21 21:50:00,2023-12-21 21:54:00,1,4
SESS_00000385,CUST_000386,Desktop,2024-02-27 15:21:00,2024-02-27 16:51:00,11,90
SESS_00000386,CUST_000408,Mobile,2024-01-13 03:21:00,2024-01-13 03:51:00,7,30
SESS_00000387,CUST_001321,Mobile,2023-12-07 04:57:00,2023-12-07 05:10:00,2,13
SESS_00000388,CUST_000660,Desktop,2023-01-27 22:34:00,2023-01-27 23:13:00,4,39
SESS_00000389,CUST_001145,Mobile,2023-07-21 01:58:00,2023-07-21 02:12:00,2,14
SESS_00000390,CUST_000121,Mobile,2023-04-20 13:31:00,2023-04-20 13:51:00,3,20
SESS_00000391,CUST_000880,Mobile,2023-08-15 11:56:00,2023-08-15 12:23:00,5,27
SESS_00000392,CUST_001949,Mobile,2023-07-08 06:49:00,2023-07-08 07:11:00,11,22
SESS_00000393,CUST_001820,Desktop,2023-06-11 07:16:00,2023-06-11 08:48:00,13,92
SESS_00000394,CUST_001012,Mobile,2023-05-26 06:38:00,2023-05-26 06:48:00,2,10
SESS_00000395,CUST_000003,Mobile,2023-09-23 03:10:00,2023-09-23 03:15:00,1,5
SESS_00000396,CUST_001118,Desktop,2023-01-23 22:01:00,2023-01-23 22:35:00,6,34
SESS_00000397,CUST_001106,Desktop,2023-02-15 00:07:00,2023-02-15 00:15:00,2,8
SESS_00000398,CUST_001299,Mobile,2023-03-15 00:32:00,2023-03-15 00:43:00,1,11
SESS_00000399,CUST_000491,Desktop,2023-05-12 03:52:00,2023-05-12 05:38:00,21,106
SESS_00000400,CUST_000020,Desktop,2023-11-02 21:39:00,2023-11-02 21:50:00,1,11
SESS_00000401,CUST_000951,Mobile,2023-06-27 15:45:00,2023-06-27 16:20:00,5,35
SESS_00000402,CUST_001652,Tablet,2024-02-12 11:07:00,2024-02-12 11:37:00,6,30
SESS_00000403,CUST_000173,Mobile,2023-10-16 00:31:00,2023-10-16 00:58:00,6,27
SESS_00000404,CUST_000640,Tablet,2023-05-17 19:03:00,2023-05-17 19:25:00,7,22
SESS_00000405,CUST_001606,Desktop,2023-10-30 09:47:00,2023-10-30 11:20:00,13,93
SESS_00000406,CUST_001827,Mobile,2023-07-24 22:04:00,2023-07-24 22:33:00,4,29
SESS_00000407,CUST_000290,Desktop,2023-03-06 22:10:00,2023-03-06 23:17:00,9,67
SESS_00000408,CUST_001721,Mobile,2023-08-16 04:27:00,2023-08-16 04:35:00,4,8
SESS_00000409,CUST_000698,Mobile,2023-05-18 20:50:00,2023-05-18 20:54:00,1,4
SESS_00000410,CUST_001484,Mobile,2023-07-15 00:47:00,2023-07-15 01:00:00,2,13
SESS_00000411,CUST_001331,Mobile,2023-06-04 13:22:00,2023-06-04 13:45:00,3,23
SESS_00000412,CUST_000292,Tablet,2023-02-16 22:33:00,2023-02-16 23:15:00,10,42
SESS_00000413,CUST_000785,Desktop,2023-10-04 16:51:00,2023-10-04 17:50:00,14,59
SESS_00000414,CUST_001790,Mobile,2023-11-16 18:57:00,2023-11-16 19:12:00,1,15
SESS_00000415,CUST_000394,Tablet,2023-12-09 18:28:00,2023-12-09 18:50:00,5,22
SESS_00000416,CUST_000390,Desktop,2023-11-07 02:34:00,2023-11-07 02:47:00,4,13
SESS_00000417,CUST_000478,Desktop,2023-10-05 09:35:00,2023-10-05 10:39:00,12,64
SESS_00000418,CUST_000173,Desktop,2024-02-06 20:19:00,2024-02-06 21:05:00,11,46
SESS_00000419,CUST_000459,Desktop,2024-01-10 22:54:00,2024-01-10 23:30:00,5,36
SESS_00000420,CUST_001385,Mobile,2024-01-29 14:57:00,2024-01-29 15:13:00,3,16
SESS_00000421,CUST_001580,Mobile,2023-11-26 20:02:00,2023-11-26 20:43:00,5,41
SESS_00000422,CUST_000127,Mobile,2023-09-20 10:28:00,2023-09-20 10:51:00,7,23
SESS_00000423,CUST_001594,Mobile,2024-01-13 14:38:00,2024-01-13 14:59:00,4,21
SESS_00000424,CUST_000804,Mobile,2024-01-21 06:06:00,2024-01-21 06:41:00,5,35
SESS_00000425,CUST_000447,Desktop,2023-12-01 08:11:00,2023-12-01 09:49:00,16,98
SESS_00000426,CUST_000033,Desktop,2023-01-07 05:18:00,2023-01-07 06:41:00,27,83
SESS_00000427,CUST_001316,Mobile,2023-09-07 17:59:00,2023-09-07 18:22:00,7,23
SESS_00000428,CUST_001735,Mobile,2023-04-14 09:25:00,2023-04-14 10:09:00,22,44
SESS_00000429,CUST_000650,Mobile,2023-02-05 05:07:00,2023-02-05 05:36:00,5,29
SESS_00000430,CUST_000826,Mobile,2024-01-12 00:52:00,2024-01-12 01:27:00,5,35
SESS_00000431,CUST_000838,Mobile,2023-01-23 02:01:00,2023-01-23 02:27:00,5,26
SESS_00000432,CUST_001790,Tablet,2023-06-12 16:56:00,2023-06-12 17:40:00,8,44
SESS_00000433,CUST_001029,Desktop,2023-12-13 05:45:00,2023-12-13 06:32:00,15,47
SESS_00000434,CUST_001506,Mobile,2023-07-09 13:23:00,2023-07-09 14:00:00,12,37
SESS_00000435,CUST_001548,Mobile,2023-10-23 06:35:00,2023-10-23 06:58:00,5,23
SESS_00000436,CUST_001439,Mobile,2023-11-23 01:40:00,2023-11-23 02:24:00,11,44
SESS_00000437,CUST_001479,Desktop,2023-05-31 20:21:00,2023-05-31 20:31:00,1,10
SESS_00000438,CUST_000477,Mobile,2023-10-22 17:25:00,2023-10-22 17:39:00,2,14
SESS_00000439,CUST_001810,Mobile,2023-04-12 23:16:00,2023-04-12 23:42:00,5,26
SESS_00000440,CUST_001235,Desktop,2024-01-22 00:33:00,2024-01-22 00:56:00,5,23
SESS_00000441,CUST_000603,Mobile,2023-11-07 16:25:00,2023-11-07 16:29:00,1,4
SESS_00000442,CUST_001240,Mobile,2023-12-31 12:50:00,2023-12-31 13:13:00,7,23
SESS_00000443,CUST_000376,Mobile,2023-12-18 17:45:00,2023-12-18 18:01:00,2,16
SESS_00000444,CUST_000158,Desktop,2023-06-26 21:59:00,2023-06-26 22:32:00,16,33
SESS_00000445,CUST_000982,Mobile,2023-01-09 14:57:00,2023-01-09 15:37:00,5,40
SESS_00000446,CUST_000214,Mobile,2023-11-13 01:50:00,2023-11-13 02:10:00,2,20
SESS_00000447,CUST_001080,Desktop,2023-12-23 15:33:00,2023-12-23 16:35:00,31,62
SESS_00000448,CUST_000156,Mobile,2023-07-03 01:32:00,2023-07-03 02:14:00,5,42
SESS_00000449,CUST_000463,Mobile,2023-05-03 08:51:00,2023-05-03 09:13:00,11,22
SESS_00000450,CUST_000368,Mobile,2023-11-07 16:09:00,2023-11-07 16:49:00,5,40
SESS_00000451,CUST_001524,Mobile,2023-05-09 11:17:00,2023-05-09 11:24:00,1,7
SESS_00000452,CUST_000428,Desktop,2023-04-13 15:35:00,2023-04-13 16:49:00,37,74
SESS_00000453,CUST_000624,Mobile,2023-11-30 15:48:00,2023-11-30 16:09:00,7,21
SESS_00000454,CUST_001810,Desktop,2023-06-29 00:29:00,2023-06-29 02:19:00,27,110
SESS_00000455,CUST_000456,Mobile,2023-09-27 04:02:00,2023-09-27 04:16:00,2,14
SESS_00000456,CUST_000729,Desktop,2024-02-27 21:03:00,2024-02-27 22:34:00,13,91
SESS_00000457,CUST_001644,Mobile,2023-01-29 14:32:00,2023-01-29 15:01:00,5,29
SESS_00000458,CUST_000915,Desktop,2023-06-20 10:00:00,2023-06-20 10:12:00,1,12
SESS_00000459,CUST_000658,Desktop,2023-04-08 23:20:00,2023-04-09 00:29:00,8,69
SESS_00000460,CUST_001860,Tablet,2024-03-11 20:40:00,2024-03-11 21:37:00,11,57
SESS_00000461,CUST_001461,Mobile,2023-01-31 20:14:00,2023-01-31 20:41:00,3,27
SESS_00000462,CUST_000927,Mobile,2023-04-17 06:24:00,2023-04-17 06:30:00,1,6
SESS_00000463,CUST_000371,Mobile,2023-05-10 15:17:00,2023-05-10 15:24:00,1,7
SESS_00000464,CUST_001566,Mobile,2024-02-29 02:53:00,2024-02-29 03:22:00,4,29
SESS_00000465,CUST_000459,Mobile,2023-03-18 19:20:00,2023-03-18 19:49:00,5,29
SESS_00000466,CUST_001452,Desktop,2023-02-02 20:17:00,2023-02-02 21:30:00,9,73
SESS_00000467,CUST_001628,Desktop,2024-02-12 22:10:00,2024-02-12 23:47:00,24,97
SESS_00000468,CUST_001337,Mobile,2023-05-04 13:19:00,2023-05-04 13:55:00,9,36
SESS_00000469,CUST_000154,Mobile,2023-08-16 16:10:00,2023-08-16 16:40:00,4,30
SESS_00000470,CUST_000741,Mobile,2024-01-17 15:30:00,2024-01-17 15:44:00,7,14
SESS_00000471,CUST_001562,Desktop,2023-07-18 02:16:00,2023-07-18 04:15:00,23,119
SESS_00000472,CUST_000061,Mobile,2023-02-10 15:42:00,2023-02-10 16:00:00,2,18
SESS_00000473,CUST_000177,Desktop,2023-11-01 12:19:00,2023-11-01 12:30:00,1,11
SESS_00000474,CUST_000124,Desktop,2023-02-01 23:37:00,2023-02-02 00:04:00,6,27
SESS_00000475,CUST_000845,Desktop,2023-12-13 16:50:00,2023-12-13 17:23:00,4,33
SESS_00000476,CUST_001387,Desktop,2023-06-18 19:41:00,2023-06-18 20:43:00,7,62
SESS_00000477,CUST_000259,Mobile,2023-08-17 16:15:00,2023-08-17 16:57:00,5,42
SESS_00000478,CUST_001975,Desktop,2023-10-13 15:30:00,2023-10-13 16:39:00,13,69
SESS_00000479,CUST_000673,Mobile,2023-05-14 00:08:00,2023-05-14 00:24:00,4,16
SESS_00000480,CUST_001923,Mobile,2023-08-30 03:18:00,2023-08-30 03:42:00,12,24
SESS_00000481,CUST_001815,Mobile,2023-04-09 14:17:00,2023-04-09 15:01:00,22,44
SESS_00000482,CUST_001597,Mobile,2023-03-07 17:41:00,2023-03-07 17:53:00,2,12
SESS_00000483,CUST_001677,Desktop,2023-07-02 20:49:00,2023-07-02 21:52:00,15,63
SESS_00000484,CUST_000371,Desktop,2023-10-19 07:58:00,2023-10-19 09:31:00,18,93
SESS_00000485,CUST_000981,Mobile,2023-07-05 12:11:00,2023-07-05 12:42:00,7,31
SESS_00000486,CUST_001560,Mobile,2023-05-09 10:43:00,2023-05-09 11:01:00,9,18
SESS_00000487,CUST_000480,Desktop,2024-02-03 09:37:00,2024-02-03 11:06:00,14,89
SESS_00000488,CUST_001549,Mobile,2023-10-21 07:38:00,2023-10-21 08:08:00,7,30
SESS_00000489,CUST_001271,Mobile,2023-07-03 10:15:00,2023-07-03 10:42:00,3,27
SESS_00000490,CUST_000612,Mobile,2023-11-18 05:11:00,2023-11-18 05:56:00,22,45
SESS_00000491,CUST_001754,Desktop,2023-10-24 08:28:00,2023-10-24 08:40:00,3,12
SESS_00000492,CUST_000527,Mobile,2023-05-14 15:55:00,2023-05-14 16:22:00,6,27
SESS_00000493,CUST_001033,Mobile,2023-12-29 22:12:00,2023-12-29 22:53:00,5,41
SESS_00000494,CUST_001572,Mobile,2023-12-29 00:04:00,2023-12-29 00:41:00,5,37
SESS_00000495,CUST_001342,Mobile,2023-08-28 12:49:00,2023-08-28 13:29:00,13,40
SESS_00000496,CUST_001710,Tablet,2023-08-17 01:17:00,2023-08-17 02:16:00,19,59
SESS_00000497,CUST_001048,Mobile,2023-10-04 10:57:00,2023-10-04 11:08:00,1,11
SESS_00000498,CUST_001783,Mobile,2023-09-23 14:04:00,2023-09-23 14:28:00,3,24
SESS_00000499,CUST_001413,Tablet,2023-09-23 07:17:00,2023-09-23 08:03:00,6,46
SESS_00000500,CUST_001594,Mobile,2023-05-17 07:01:00,2023-05-17 07:11:00,1,10
SESS_00000501,CUST_001194,Mobile,2023-11-14 22:42:00,2023-11-14 23:13:00,4,31
SESS_00000502,CUST_000492,Mobile,2023-10-09 10:19:00,2023-10-09 10:38:00,2,19
SESS_00000503,CUST_001736,Mobile,2023-04-01 08:03:00,2023-04-01 08:14:00,1,11
SESS_00000504,CUST_001838,Mobile,2024-01-29 08:52:00,2024-01-29 09:28:00,4,36
SESS_00000505,CUST_000016,Mobile,2023-06-04 22:27:00,2023-06-04 23:01:00,5,34
SESS_00000506,CUST_000789,Mobile,2023-12-26 23:56:00,2023-12-27 00:38:00,7,42
SESS_00000507,CUST_001457,Mobile,2023-10-13 20:39:00,2023-10-13 20:43:00,1,4
SESS_00000508,CUST_001459,Tablet,2023-08-20 12:12:00,2023-08-20 13:10:00,14,58
SESS_00000509,CUST_001922,Mobile,2023-12-03 05:31:00,2023-12-03 05:43:00,3,12
SESS_00000510,CUST_000900,Mobile,2024-02-17 14:06:00,2024-02-17 14:15:00,2,9
SESS_00000511,CUST_000913,Desktop,2023-10-09 14:12:00,2023-10-09 15:21:00,8,69
SESS_00000512,CUST_001931,Desktop,2023-10-02 02:21:00,2023-10-02 03:21:00,30,60
SESS_00000513,CUST_001719,Desktop,2023-07-26 05:04:00,2023-07-26 06:46:00,20,102
SESS_00000514,CUST_000434,Desktop,2023-07-13 15:54:00,2023-07-13 16:12:00,6,18
SESS_00000515,CUST_001520,Mobile,2023-09-28 23:31:00,2023-09-28 23:45:00,7,14
SESS_00000516,CUST_000598,Desktop,2023-01-11 22:40:00,2023-01-11 23:15:00,17,35
SESS_00000517,CUST_001166,Mobile,2023-12-20 03:25:00,2023-12-20 03:54:00,5,29
SESS_00000518,CUST_001776,Desktop,2024-02-01 22:07:00,2024-02-01 23:09:00,20,62
SESS_00000519,CUST_000637,Mobile,2024-01-18 21:42:00,2024-01-18 22:09:00,4,27
SESS_00000520,CUST_001484,Mobile,2023-10-07 16:46:00,2023-10-07 17:24:00,5,38
SESS_00000521,CUST_001500,Desktop,2023-08-09 15:56:00,2023-08-09 16:54:00,19,58
SESS_00000522,CUST_001917,Mobile,2024-01-13 02:32:00,2024-01-13 02:42:00,3,10
SESS_00000523,CUST_000640,Desktop,2023-08-26 18:40:00,2023-08-26 20:08:00,29,88
SESS_00000524,CUST_000258,Desktop,2023-05-12 15:25:00,2023-05-12 16:56:00,15,91
SESS_00000525,CUST_000868,Mobile,2023-08-14 01:43:00,2023-08-14 02:14:00,15,31
SESS_00000526,CUST_000804,Mobile,2024-03-07 14:05:00,2024-03-07 14:47:00,10,42
SESS_00000527,CUST_001063,Desktop,2023-12-07 18:22:00,2023-12-07 19:28:00,11,66
SESS_00000528,CUST_000289,Mobile,2023-06-20 14:34:00,2023-06-20 14:59:00,3,25
SESS_00000529,CUST_000354,Mobile,2023-04-09 10:09:00,2023-04-09 10:49:00,6,40
SESS_00000530,CUST_000113,Mobile,2023-01-14 19:12:00,2023-01-14 19:32:00,2,20
SESS_00000531,CUST_000144,Mobile,2023-04-25 14:15:00,2023-04-25 14:33:00,4,18
SESS_00000532,CUST_000552,Desktop,2023-03-07 09:30:00,2023-03-07 11:24:00,14,114
SESS_00000533,CUST_001676,Mobile,2024-01-23 03:04:00,2024-01-23 03:28:00,6,24
SESS_00000534,CUST_001061,Mobile,2023-04-06 05:04:00,2023-04-06 05:41:00,18,37
SESS_00000535,CUST_001693,Mobile,2023-10-17 10:05:00,2023-10-17 10:35:00,15,30
SESS_00000536,CUST_001602,Mobile,2023-11-06 00:28:00,2023-11-06 00:31:00,1,3
SESS_00000537,CUST_000935,Mobile,2023-08-30 20:27:00,2023-08-30 21:11:00,7,44
SESS_00000538,CUST_000405,Desktop,2024-02-28 03:13:00,2024-02-28 03:33:00,2,20
SESS_00000539,CUST_001737,Desktop,2023-07-20 09:20:00,2023-07-20 09:59:00,6,39
SESS_00000540,CUST_000403,Mobile,2023-04-09 12:56:00,2023-04-09 13:16:00,6,20
SESS_00000541,CUST_000715,Mobile,2023-06-15 00:54:00,2023-06-15 01:10:00,4,16
SESS_00000542,CUST_000502,Mobile,2023-05-05 22:58:00,2023-05-05 23:11:00,1,13
SESS_00000543,CUST_001501,Desktop,2023-02-15 01:06:00,2023-02-15 01:34:00,7,28
SESS_00000544,CUST_001942,Mobile,2023-06-03 22:25:00,2023-06-03 22:55:00,7,30
SESS_00000545,CUST_001576,Mobile,2024-03-14 19:04:00,2024-03-14 19:24:00,3,20
SESS_00000546,CUST_001206,Mobile,2023-12-09 19:22:00,2023-12-09 20:00:00,4,38
SESS_00000547,CUST_001746,Desktop,2024-01-23 14:30:00,2024-01-23 14:43:00,4,13
SESS_00000548,CUST_000196,Mobile,2023-12-26 15:00:00,2023-12-26 15:25:00,5,25
SESS_00000549,CUST_001092,Mobile,2023-12-03 23:08:00,2023-12-03 23:33:00,4,25
SESS_00000550,CUST_000402,Desktop,2023-04-06 01:04:00,2023-04-06 01:46:00,5,42
SESS_00000551,CUST_001890,Desktop,2023-04-21 10:19:00,2023-04-21 11:14:00,11,55
SESS_00000552,CUST_001648,Desktop,2023-04-09 12:55:00,2023-04-09 14:03:00,11,68
SESS_00000553,CUST_001046,Desktop,2023-09-21 21:51:00,2023-09-21 22:28:00,7,37
SESS_00000554,CUST_001026,Mobile,2023-08-10 07:26:00,2023-08-10 08:08:00,5,42
SESS_00000555,CUST_001705,Desktop,2023-06-03 21:19:00,2023-06-03 22:59:00,25,100
SESS_00000556,CUST_001839,Tablet,2023-10-24 16:56:00,2023-10-24 17:08:00,6,12
SESS_00000557,CUST_001356,Tablet,2023-07-26 06:48:00,2023-07-26 07:01:00,1,13
